Agustín;54;Estudiantes
Yago;49;Boca
Juan;29;Newells
Nicolás;23;Velez
Juan;70;Newells
Nicolás;68;Estudiantes
Martín;30;River
Anibal;55;Gimnasia LP
Luis;40;Velez
Nicolás;35;Huracán
Daniel;50;Huracán
Javier;20;River
Matías;26;Independiente
Agustín;47;Racing
Santiago;35;Rosario Central
Daniel;19;Racing
Martín;32;Huracán
Fernando;29;Huracán
Juan;38;Boca
Agustín;47;Estudiantes
Javier;20;Gimnasia LP
Marcelo;66;River
Fernando;20;Independiente
Nicolás;59;River
Enrique;41;Estudiantes
Santiago;64;Rosario Central
Fernando;68;Gimnasia LP
Javier;43;Independiente
Adrián;31;Newells
Mauro;22;Independiente
Agustín;63;Velez
Fernando;34;Velez
Anibal;40;Estudiantes
Alejandro;19;Independiente
Mariano;52;Newells
Alejandro;34;Estudiantes
Javier;49;San Lorenzo
Mauro;19;Gimnasia LP
Martín;28;Independiente
Luis;59;River
Marcelo;58;San Lorenzo
Martín;32;Velez
Mauro;60;Newells
Matías;37;Boca
Yago;56;Rosario Central
Mariano;66;Gimnasia LP
Federico;45;Boca
Anibal;70;Newells
Alejo;38;San Lorenzo
Anibal;61;San Lorenzo
Nicolás;59;Rosario Central
Enrique;55;Independiente
Alejo;62;Velez
Mauro;55;San Lorenzo
Santiago;47;Newells
Luis;34;Velez
Javier;51;Newells
Daniel;50;Estudiantes
Mariano;32;Estudiantes
Agustín;63;River
Matías;53;Rosario Central
Mariano;35;Newells
Marcelo;64;Huracán
Mariano;62;Newells
Martín;26;Gimnasia LP
Enrique;34;Boca
Juan;24;Estudiantes
Federico;49;Velez
Luis;60;River
Luis;23;Rosario Central
Matías;69;Boca
Adrián;30;Boca
Santiago;21;Huracán
Luis;56;Gimnasia LP
Enrique;50;River
Agustín;35;Gimnasia LP
Nicolás;68;Independiente
Federico;27;Newells
Nicolás;52;Velez
Adrián;47;Velez
Juan;59;River
Alejo;25;Independiente
Luis;70;Rosario Central
Marcelo;27;Estudiantes
Federico;47;Estudiantes
Mariano;51;San Lorenzo
Agustín;24;Gimnasia LP
Javier;51;Huracán
Mauro;18;Boca
Matías;20;Gimnasia LP
Alejo;60;Rosario Central
Alejo;64;Gimnasia LP
Daniel;58;San Lorenzo
Yago;24;Rosario Central
Luis;64;Rosario Central
Juan;24;San Lorenzo
Agustín;33;Estudiantes
Luis;44;River
Javier;31;San Lorenzo
Yago;33;San Lorenzo
Yago;60;San Lorenzo
Matías;48;Boca
Santiago;65;Rosario Central
Matías;37;Independiente
Javier;28;Velez
Marcelo;68;Rosario Central
Alejo;62;Velez
Adrián;56;Boca
Santiago;51;Newells
Matías;32;Racing
Nicolás;63;Independiente
Juan;31;River
Santiago;62;Boca
Javier;29;San Lorenzo
Mauro;53;Newells
Federico;46;River
Javier;51;Boca
Nicolás;45;River
Anibal;19;Velez
Enrique;28;San Lorenzo
Mariano;23;Huracán
Mauro;35;Racing
Martín;56;Huracán
Santiago;28;River
Yago;36;Racing
Marcelo;36;Racing
Adrián;56;Huracán
Luis;49;Racing
Alejo;44;Racing
Juan;60;Velez
Santiago;45;Racing
Luis;48;Newells
Luis;53;Rosario Central
Adrián;28;Velez
Daniel;31;Racing
Mauro;51;Newells
Juan;53;Independiente
Luis;37;River
Mauro;63;Gimnasia LP
Mariano;44;Gimnasia LP
Matías;33;San Lorenzo
Federico;33;San Lorenzo
Adrián;70;Independiente
Anibal;56;Independiente
Marcelo;18;Independiente
Javier;43;Newells
Juan;33;Estudiantes
Anibal;52;Huracán
Daniel;35;Boca
Fernando;42;Estudiantes
Anibal;59;Independiente
Luis;36;Velez
Matías;30;Newells
Anibal;44;Racing
Mariano;60;Huracán
Nicolás;65;San Lorenzo
Agustín;19;Estudiantes
Mariano;57;Newells
Federico;42;Huracán
Daniel;25;Rosario Central
Javier;65;Estudiantes
Daniel;30;Racing
Nicolás;67;Gimnasia LP
Anibal;50;Rosario Central
Daniel;63;Rosario Central
Agustín;64;Estudiantes
Alejandro;49;Newells
Anibal;55;Gimnasia LP
Adrián;44;Boca
Santiago;51;Independiente
Nicolás;55;Independiente
Adrián;62;Independiente
Mauro;45;Huracán
Daniel;60;Rosario Central
Alejo;50;Racing
Anibal;67;San Lorenzo
Mariano;43;Racing
Fernando;46;Independiente
Anibal;38;Racing
Alejo;32;Estudiantes
Daniel;42;Racing
Enrique;28;Gimnasia LP
Daniel;57;Huracán
Federico;55;Newells
Daniel;18;Velez
Daniel;47;Huracán
Daniel;48;River
Mariano;31;Huracán
Juan;27;Velez
Yago;34;Newells
Mauro;66;Racing
Federico;55;Rosario Central
Daniel;53;Gimnasia LP
Agustín;55;Huracán
Enrique;55;Huracán
Matías;37;San Lorenzo
Matías;43;Racing
Enrique;23;Estudiantes
Enrique;60;Gimnasia LP
Mauro;18;San Lorenzo
Yago;65;Velez
Matías;64;Gimnasia LP
Nicolás;33;Newells
Daniel;21;Boca
Santiago;60;River
Alejandro;29;Velez
Juan;52;Huracán
Martín;48;Newells
Federico;46;Racing
Nicolás;47;Gimnasia LP
Juan;63;Gimnasia LP
Anibal;50;Rosario Central
Yago;29;Huracán
Matías;36;Estudiantes
Mariano;63;Estudiantes
Mariano;58;Estudiantes
Anibal;35;Estudiantes
Alejo;47;Velez
Alejandro;28;Newells
Yago;30;Velez
Luis;45;San Lorenzo
Anibal;27;Huracán
Alejo;40;Rosario Central
Daniel;21;Velez
Adrián;26;Velez
Adrián;70;Newells
Marcelo;54;Independiente
Fernando;43;Boca
Daniel;46;River
Mauro;36;Velez
Adrián;29;Racing
Juan;26;Racing
Juan;69;Independiente
Mariano;63;Independiente
Nicolás;58;Velez
Yago;38;Rosario Central
Martín;70;Estudiantes
Juan;62;Newells
Enrique;24;River
Santiago;29;Velez
Yago;18;Racing
Federico;36;Independiente
Adrián;40;River
Mauro;20;Newells
Federico;59;Rosario Central
Anibal;22;Rosario Central
Martín;64;Gimnasia LP
Alejandro;70;Velez
Luis;32;River
Nicolás;42;River
Agustín;25;Racing
Anibal;39;Velez
Alejandro;32;Gimnasia LP
Enrique;42;San Lorenzo
Alejo;29;San Lorenzo
Matías;50;Estudiantes
Santiago;70;Huracán
Mauro;60;River
Fernando;42;Estudiantes
Alejo;66;River
Enrique;70;Gimnasia LP
Juan;21;Estudiantes
Martín;60;Velez
Juan;57;San Lorenzo
Alejandro;18;Rosario Central
Luis;34;Boca
Agustín;44;Rosario Central
Santiago;20;Boca
Fernando;29;San Lorenzo
Nicolás;40;Racing
Mariano;32;Rosario Central
Luis;69;Newells
Enrique;68;Racing
Mauro;19;San Lorenzo
Mauro;66;Gimnasia LP
Alejo;37;San Lorenzo
Fernando;20;Gimnasia LP
Federico;64;Newells
Agustín;40;Velez
Marcelo;42;Gimnasia LP
Mauro;22;Estudiantes
Matías;59;Independiente
Mariano;63;Independiente
Enrique;59;Rosario Central
Yago;62;San Lorenzo
Adrián;25;Estudiantes
Mauro;60;Independiente
Anibal;54;Velez
Adrián;42;Estudiantes
Fernando;30;Estudiantes
Javier;66;San Lorenzo
Matías;52;Velez
Anibal;65;Racing
Marcelo;36;Gimnasia LP
Alejo;64;Estudiantes
Matías;23;Huracán
Mariano;41;Rosario Central
Matías;66;Newells
Marcelo;39;Rosario Central
Javier;22;River
Anibal;22;Newells
Mauro;25;Newells
Santiago;25;Velez
Marcelo;62;Velez
Juan;64;Huracán
Juan;45;Boca
Nicolás;35;Racing
Adrián;44;San Lorenzo
Santiago;53;Racing
Daniel;49;Estudiantes
Marcelo;65;Newells
Fernando;66;Rosario Central
Yago;56;San Lorenzo
Anibal;21;Independiente
Alejandro;46;Velez
Santiago;67;Gimnasia LP
Juan;29;Rosario Central
Mauro;41;Newells
Agustín;52;Huracán
Alejo;39;San Lorenzo
Federico;36;Independiente
Yago;69;San Lorenzo
Alejandro;45;Huracán
Mariano;67;Boca
Martín;51;Independiente
Luis;61;Gimnasia LP
Mariano;22;Boca
Enrique;32;Gimnasia LP
Matías;40;Independiente
Luis;68;River
Federico;23;Racing
Fernando;28;Gimnasia LP
Marcelo;33;San Lorenzo
Daniel;46;Velez
Alejo;38;Independiente
Alejandro;20;Newells
Adrián;48;Independiente
Juan;61;Huracán
Mauro;29;Rosario Central
Alejo;23;Velez
Federico;48;Independiente
Yago;65;Estudiantes
Yago;40;Racing
Daniel;38;Rosario Central
Fernando;19;Huracán
Luis;24;Independiente
Yago;48;Boca
Luis;29;Boca
Agustín;34;Independiente
Adrián;46;Velez
Adrián;59;Velez
Anibal;52;San Lorenzo
Santiago;63;Velez
Juan;61;Racing
Alejandro;33;Gimnasia LP
Alejandro;41;Velez
Luis;44;Velez
Javier;42;Gimnasia LP
Mauro;47;River
Juan;27;Huracán
Marcelo;54;Huracán
Alejandro;26;Boca
Yago;24;Boca
Nicolás;29;Independiente
Agustín;29;Gimnasia LP
Adrián;43;Estudiantes
Anibal;34;River
Mauro;53;Rosario Central
Anibal;52;Velez
Daniel;48;Velez
Juan;43;Estudiantes
Mauro;19;San Lorenzo
Marcelo;55;Independiente
Luis;57;Estudiantes
Marcelo;29;Boca
Juan;48;Velez
Fernando;40;Rosario Central
Nicolás;68;Huracán
Alejandro;22;Boca
Yago;65;San Lorenzo
Daniel;65;Gimnasia LP
Federico;35;Rosario Central
Adrián;70;Independiente
Agustín;62;Estudiantes
Enrique;27;Rosario Central
Adrián;28;Gimnasia LP
Enrique;69;Gimnasia LP
Juan;28;Independiente
Luis;64;Huracán
Enrique;46;Gimnasia LP
Daniel;24;Huracán
Daniel;54;River
Martín;36;Estudiantes
Adrián;33;River
Nicolás;23;Estudiantes
Marcelo;56;Racing
Agustín;19;Independiente
Daniel;21;Boca
Marcelo;51;River
Adrián;37;Newells
Juan;26;River
Fernando;46;Independiente
Agustín;33;Gimnasia LP
Anibal;70;Estudiantes
Mauro;22;River
Juan;45;Boca
Enrique;34;Gimnasia LP
Nicolás;30;Racing
Javier;69;Boca
Daniel;43;Racing
Marcelo;25;Velez
Anibal;52;Rosario Central
Federico;31;River
Javier;29;Boca
Fernando;56;Gimnasia LP
Luis;63;San Lorenzo
Santiago;43;Racing
Enrique;60;Boca
Mauro;40;Huracán
Agustín;56;Boca
Adrián;39;Estudiantes
Adrián;66;Newells
Marcelo;55;Rosario Central
Luis;27;Rosario Central
Enrique;20;Racing
Enrique;43;Racing
Alejandro;22;Rosario Central
Mauro;62;Racing
Yago;58;Racing
Javier;66;Gimnasia LP
Mauro;34;Huracán
Alejo;35;Velez
Martín;62;Gimnasia LP
Anibal;41;Huracán
Anibal;22;Gimnasia LP
Anibal;23;Independiente
Federico;70;Estudiantes
Yago;46;Rosario Central
Santiago;42;Independiente
Anibal;42;Newells
Anibal;67;Boca
Yago;29;Estudiantes
Daniel;18;Independiente
Martín;47;Independiente
Agustín;32;Newells
Mauro;40;Rosario Central
Mariano;46;Racing
Adrián;46;Rosario Central
Mariano;42;Newells
Luis;51;Rosario Central
Enrique;30;San Lorenzo
Adrián;29;Rosario Central
Alejandro;60;Independiente
Nicolás;37;Racing
Fernando;45;Newells
Santiago;61;Racing
Nicolás;69;Racing
Federico;44;Racing
Enrique;38;Boca
Mariano;36;Independiente
Martín;64;Boca
Alejo;56;San Lorenzo
Luis;68;Boca
Alejandro;67;Gimnasia LP
Anibal;26;Independiente
Fernando;64;Newells
Adrián;56;Rosario Central
Yago;30;Velez
Marcelo;39;Velez
Anibal;42;Rosario Central
Nicolás;70;Velez
Santiago;55;River
Santiago;46;Estudiantes
Mauro;69;Gimnasia LP
Javier;45;River
Alejo;55;Velez
Juan;56;Newells
Javier;24;Huracán
Santiago;50;Huracán
Santiago;52;Estudiantes
Anibal;60;Rosario Central
Juan;37;Racing
Mauro;63;San Lorenzo
Daniel;69;Newells
Marcelo;35;San Lorenzo
Alejo;51;Rosario Central
Agustín;64;Independiente
Matías;60;San Lorenzo
Enrique;22;San Lorenzo
Alejandro;26;Huracán
Javier;54;Gimnasia LP
Enrique;35;Racing
Luis;32;Boca
Santiago;51;Independiente
Luis;34;Independiente
Nicolás;22;Estudiantes
Marcelo;55;Velez
Santiago;65;Newells
Matías;28;Rosario Central
Daniel;59;San Lorenzo
Luis;28;Velez
Yago;62;Huracán
Mariano;60;Gimnasia LP
Alejo;58;San Lorenzo
Daniel;28;San Lorenzo
Nicolás;31;Racing
Fernando;21;River
Mariano;30;Rosario Central
Alejo;50;San Lorenzo
Nicolás;19;Independiente
Marcelo;27;Huracán
Luis;29;Independiente
Javier;51;Boca
Mariano;69;Rosario Central
Federico;19;Boca
Luis;62;Boca
Mariano;54;Velez
Federico;59;Boca
Alejo;45;River
Fernando;59;Gimnasia LP
Anibal;41;River
Marcelo;36;River
Alejandro;57;Huracán
Javier;32;Huracán
Federico;25;Velez
Javier;52;Gimnasia LP
Adrián;67;Newells
Enrique;64;San Lorenzo
Luis;21;Velez
Matías;43;San Lorenzo
Nicolás;68;Racing
Luis;50;San Lorenzo
Alejo;68;Gimnasia LP
Agustín;20;River
Javier;27;Rosario Central
Federico;38;Huracán
Anibal;51;Huracán
Agustín;40;San Lorenzo
Federico;26;Independiente
Mariano;60;Rosario Central
Anibal;44;Gimnasia LP
Matías;18;Rosario Central
Adrián;21;San Lorenzo
Anibal;41;Boca
Martín;70;Gimnasia LP
Fernando;58;Huracán
Matías;27;Independiente
Yago;58;Boca
Agustín;32;Boca
Javier;66;Newells
Federico;57;Newells
Juan;26;Estudiantes
Javier;33;Rosario Central
Alejandro;46;Independiente
Marcelo;68;Newells
Federico;53;Estudiantes
Agustín;27;Newells
Mauro;22;San Lorenzo
Nicolás;66;Estudiantes
Alejandro;21;Newells
Santiago;28;Gimnasia LP
Agustín;39;Rosario Central
Marcelo;39;San Lorenzo
Agustín;26;Velez
Daniel;62;Huracán
Alejandro;24;Boca
Fernando;48;River
Adrián;62;River
Agustín;70;Huracán
Santiago;39;Estudiantes
Luis;48;Boca
Mariano;62;San Lorenzo
Alejo;59;Huracán
Nicolás;20;Huracán
Federico;42;Racing
Marcelo;40;Independiente
Agustín;37;Gimnasia LP
Marcelo;45;Gimnasia LP
Luis;30;Rosario Central
Luis;41;Rosario Central
Federico;58;Racing
Santiago;67;Rosario Central
Yago;69;Gimnasia LP
Matías;34;River
Santiago;41;Independiente
Matías;58;Racing
Fernando;64;San Lorenzo
Federico;36;Boca
Fernando;48;San Lorenzo
Yago;69;Estudiantes
Alejandro;60;Huracán
Nicolás;67;Huracán
Marcelo;62;San Lorenzo
Fernando;55;Independiente
Matías;38;Boca
Luis;35;Velez
Anibal;22;Estudiantes
Alejandro;55;Newells
Fernando;30;Independiente
Javier;21;Independiente
Alejo;56;Boca
Juan;24;Huracán
Nicolás;58;San Lorenzo
Luis;26;River
Juan;44;San Lorenzo
Nicolás;30;Estudiantes
Alejandro;28;San Lorenzo
Yago;64;Newells
Luis;64;Boca
Juan;67;Boca
Santiago;24;Independiente
Alejandro;43;Independiente
Alejo;50;Velez
Javier;62;Racing
Alejo;42;Rosario Central
Juan;40;San Lorenzo
Matías;52;Gimnasia LP
Alejandro;58;Newells
Martín;20;Newells
Alejandro;34;Boca
Alejo;48;Independiente
Marcelo;21;Boca
Federico;24;Rosario Central
Agustín;27;Rosario Central
Daniel;31;Independiente
Alejo;51;Boca
Agustín;47;San Lorenzo
Santiago;70;Huracán
Yago;65;Velez
Javier;41;Estudiantes
Federico;61;Newells
Marcelo;38;Gimnasia LP
Nicolás;38;River
Adrián;66;San Lorenzo
Federico;69;Gimnasia LP
Yago;46;Gimnasia LP
Nicolás;40;Rosario Central
Matías;52;Estudiantes
Martín;43;Estudiantes
Juan;43;Estudiantes
Alejandro;57;Racing
Juan;28;River
Martín;41;Boca
Luis;65;River
Martín;19;Huracán
Enrique;53;Gimnasia LP
Anibal;28;Rosario Central
Juan;23;Gimnasia LP
Alejo;35;Rosario Central
Mariano;27;Boca
Santiago;55;Newells
Agustín;69;Velez
Alejandro;58;San Lorenzo
Agustín;44;Independiente
Mariano;52;Racing
Anibal;70;Huracán
Martín;63;River
Daniel;18;Independiente
Enrique;67;Racing
Marcelo;34;Newells
Enrique;26;Boca
Daniel;41;Racing
Javier;66;River
Javier;48;Newells
Enrique;43;Rosario Central
Mauro;55;Racing
Federico;61;San Lorenzo
Agustín;58;Racing
Luis;43;Independiente
Mariano;23;Gimnasia LP
Federico;44;Racing
Mariano;68;San Lorenzo
Javier;25;Huracán
Federico;37;Boca
Javier;61;Velez
Agustín;21;Gimnasia LP
Nicolás;54;Newells
Luis;68;Huracán
Matías;70;Boca
Matías;19;Rosario Central
Matías;55;River
Federico;43;Newells
Daniel;35;Independiente
Anibal;49;Huracán
Alejandro;53;Independiente
Mariano;37;River
Juan;44;Newells
Martín;27;San Lorenzo
Marcelo;24;Estudiantes
Nicolás;28;Gimnasia LP
Santiago;50;Estudiantes
Santiago;68;Boca
Federico;62;Gimnasia LP
Juan;54;Gimnasia LP
Mariano;40;San Lorenzo
Yago;59;Gimnasia LP
Adrián;55;Estudiantes
Santiago;22;Newells
Santiago;32;Velez
Agustín;32;San Lorenzo
Alejandro;35;River
Adrián;54;Huracán
Mariano;31;Newells
Luis;36;Newells
Matías;67;Racing
Alejo;43;Rosario Central
Federico;22;San Lorenzo
Luis;27;Boca
Santiago;37;Huracán
Enrique;67;River
Marcelo;57;Racing
Luis;45;Boca
Agustín;70;Gimnasia LP
Marcelo;18;Huracán
Marcelo;19;Velez
Nicolás;31;Velez
Javier;58;Boca
Santiago;63;Newells
Alejandro;59;Independiente
Matías;26;Gimnasia LP
Juan;50;Estudiantes
Santiago;26;Boca
Mauro;24;Gimnasia LP
Santiago;30;Newells
Fernando;27;Gimnasia LP
Luis;37;Huracán
Fernando;28;Estudiantes
Yago;30;Boca
Matías;41;Velez
Federico;27;Newells
Fernando;59;River
Yago;49;Racing
Marcelo;30;Huracán
Fernando;21;Huracán
Alejo;32;Huracán
Alejandro;32;Huracán
Matías;31;Velez
Nicolás;37;Racing
Daniel;66;Independiente
Adrián;67;River
Martín;42;Racing
Enrique;27;Independiente
Matías;66;Velez
Juan;39;Rosario Central
Javier;66;Independiente
Nicolás;53;Newells
Matías;68;Estudiantes
Adrián;39;Independiente
Agustín;43;Racing
Javier;24;San Lorenzo
Luis;36;Racing
Martín;35;Huracán
Matías;40;Estudiantes
Juan;36;River
Nicolás;42;Rosario Central
Javier;35;Gimnasia LP
Juan;32;Newells
Federico;65;Boca
Alejo;34;River
Daniel;68;San Lorenzo
Alejo;18;Estudiantes
Agustín;43;San Lorenzo
Anibal;70;San Lorenzo
Matías;47;Newells
Adrián;61;Independiente
Mauro;33;Boca
Adrián;64;Racing
Martín;64;Newells
Mauro;18;Gimnasia LP
Enrique;27;San Lorenzo
Javier;60;Rosario Central
Mariano;32;Racing
Alejo;25;Independiente
Mauro;25;Boca
Alejandro;38;Racing
Luis;40;Velez
Enrique;49;Velez
Luis;36;River
Anibal;52;San Lorenzo
Santiago;37;Newells
Enrique;35;Huracán
Daniel;35;River
Yago;68;San Lorenzo
Alejandro;18;Racing
Santiago;30;Gimnasia LP
Juan;64;Newells
Adrián;61;Rosario Central
Alejo;61;Velez
Luis;61;Boca
Mauro;20;Estudiantes
Daniel;26;Huracán
Yago;38;Gimnasia LP
Adrián;32;Independiente
Alejandro;57;Gimnasia LP
Luis;57;Velez
Alejo;33;Estudiantes
Nicolás;45;Estudiantes
Federico;52;Newells
Agustín;61;Newells
Juan;39;Boca
Anibal;53;Velez
Martín;67;Rosario Central
Federico;70;Rosario Central
Nicolás;47;River
Juan;23;Racing
Martín;67;San Lorenzo
Alejo;30;Gimnasia LP
Juan;25;Velez
Mauro;28;River
Nicolás;25;Racing
Enrique;21;Gimnasia LP
Mariano;48;Huracán
Federico;39;Velez
Martín;28;Estudiantes
Enrique;46;Newells
Agustín;26;Gimnasia LP
Anibal;30;San Lorenzo
Anibal;64;San Lorenzo
Nicolás;70;Racing
Federico;60;Racing
Alejo;21;Estudiantes
Javier;59;Independiente
Daniel;70;San Lorenzo
Fernando;29;Independiente
Daniel;66;Newells
Nicolás;62;Racing
Alejandro;24;Boca
Matías;49;Boca
Martín;65;Rosario Central
Luis;29;Rosario Central
Javier;39;River
Alejandro;21;Racing
Alejandro;60;Velez
Federico;18;Gimnasia LP
Agustín;57;Racing
Alejandro;27;River
Javier;67;Rosario Central
Daniel;31;Independiente
Luis;29;Gimnasia LP
Javier;61;Independiente
Javier;66;River
Santiago;47;Rosario Central
Fernando;46;Huracán
Enrique;35;Gimnasia LP
Agustín;21;River
Enrique;43;Independiente
Federico;19;Newells
Mariano;40;San Lorenzo
Agustín;48;Estudiantes
Marcelo;39;San Lorenzo
Alejandro;63;Newells
Luis;40;Huracán
Fernando;51;River
Mariano;22;Gimnasia LP
Fernando;40;San Lorenzo
Marcelo;61;San Lorenzo
Juan;29;Rosario Central
Martín;65;Estudiantes
Javier;44;Independiente
Juan;34;San Lorenzo
Santiago;49;Rosario Central
Adrián;25;Independiente
Agustín;54;Huracán
Mauro;23;Racing
Juan;31;Rosario Central
Marcelo;51;Estudiantes
Martín;26;Boca
Luis;54;River
Mariano;34;San Lorenzo
Yago;21;River
Matías;65;Newells
Agustín;68;Racing
Federico;18;San Lorenzo
Matías;23;Gimnasia LP
Adrián;26;Rosario Central
Martín;39;Independiente
Mauro;20;Huracán
Fernando;39;Boca
Daniel;27;River
Matías;23;River
Nicolás;22;Independiente
Federico;60;Independiente
Mauro;70;Newells
Anibal;68;Velez
Nicolás;40;River
Santiago;68;River
Yago;41;River
Marcelo;60;Rosario Central
Nicolás;69;Racing
Alejandro;65;Boca
Alejo;20;River
Enrique;59;Estudiantes
Yago;68;Velez
Marcelo;26;Newells
Enrique;70;Gimnasia LP
Alejo;41;Velez
Mariano;65;Boca
Enrique;57;River
Marcelo;22;Rosario Central
Marcelo;20;San Lorenzo
Anibal;32;Estudiantes
Martín;50;Velez
Nicolás;39;Newells
Matías;62;Newells
Enrique;49;Estudiantes
Martín;33;Estudiantes
Javier;57;Boca
Nicolás;64;Gimnasia LP
Matías;22;Independiente
Yago;34;Velez
Federico;51;Velez
Agustín;68;Rosario Central
Alejandro;68;Huracán
Mauro;34;Gimnasia LP
Santiago;59;Independiente
Alejo;49;Huracán
Adrián;38;Rosario Central
Adrián;35;Newells
Alejo;38;River
Nicolás;65;River
Yago;30;Boca
Federico;39;Newells
Javier;62;Estudiantes
Mauro;41;Velez
Adrián;32;Racing
Enrique;45;San Lorenzo
Martín;27;Racing
Mauro;29;Gimnasia LP
Santiago;24;Estudiantes
Daniel;40;Boca
Adrián;38;Boca
Federico;51;Independiente
Fernando;32;Huracán
Agustín;66;San Lorenzo
Matías;66;River
Martín;69;River
Javier;33;Racing
Daniel;45;Gimnasia LP
Fernando;70;Racing
Yago;64;Rosario Central
Martín;46;Estudiantes
Agustín;55;San Lorenzo
Juan;20;San Lorenzo
Javier;27;Gimnasia LP
Javier;25;Rosario Central
Javier;18;San Lorenzo
Luis;48;Gimnasia LP
Yago;42;San Lorenzo
Agustín;67;Velez
Adrián;54;San Lorenzo
Daniel;24;Gimnasia LP
Enrique;65;Racing
Fernando;67;Boca
Juan;62;Huracán
Marcelo;46;Rosario Central
Luis;61;River
Matías;56;River
Alejandro;44;Racing
Daniel;41;River
Daniel;22;Newells
Luis;39;Velez
Enrique;69;River
Mariano;29;San Lorenzo
Javier;66;Velez
Enrique;19;River
Adrián;62;Boca
Federico;64;Velez
Luis;30;Newells
Anibal;25;Huracán
Santiago;21;Newells
Nicolás;39;River
Anibal;46;River
Nicolás;55;River
Matías;20;Independiente
Fernando;26;Estudiantes
Luis;22;River
Mauro;54;Rosario Central
Nicolás;25;Gimnasia LP
Marcelo;49;Huracán
Matías;24;Newells
Nicolás;57;Boca
Daniel;54;Estudiantes
Adrián;51;Rosario Central
Martín;68;Boca
Javier;35;Racing
Santiago;20;Newells
Adrián;51;Newells
Javier;27;Velez
Alejandro;69;Boca
Yago;64;Huracán
Fernando;57;River
Federico;36;Rosario Central
Juan;41;Estudiantes
Martín;48;Independiente
Enrique;54;Gimnasia LP
Alejo;53;Huracán
Marcelo;36;Huracán
Anibal;67;Boca
Mariano;31;Newells
Martín;18;Independiente
Enrique;35;Estudiantes
Alejandro;48;Huracán
Alejandro;64;Newells
Martín;28;River
Agustín;36;Velez
Nicolás;24;San Lorenzo
Santiago;58;Boca
Mauro;26;Velez
Agustín;31;Huracán
Nicolás;50;Rosario Central
Alejo;50;Racing
Santiago;64;Huracán
Luis;30;San Lorenzo
Alejandro;43;Gimnasia LP
Juan;64;Independiente
Javier;35;Estudiantes
Anibal;22;Racing
Nicolás;52;Independiente
Luis;20;Racing
Marcelo;25;Velez
Martín;20;Boca
Agustín;48;Independiente
Marcelo;42;Rosario Central
Fernando;40;Rosario Central
Javier;41;Newells
Mariano;38;Estudiantes
Marcelo;65;Newells
Federico;42;River
Luis;53;Independiente
Fernando;47;Rosario Central
Anibal;55;Velez
Matías;32;Boca
Martín;20;Boca
Mauro;20;Racing
Daniel;37;Huracán
Federico;65;San Lorenzo
Yago;41;Huracán
Alejandro;23;Huracán
Luis;26;Gimnasia LP
Fernando;59;Boca
Luis;34;Estudiantes
Adrián;28;Huracán
Enrique;62;Gimnasia LP
Javier;24;Huracán
Luis;29;Independiente
Alejandro;34;Racing
Mariano;61;Estudiantes
Daniel;54;Velez
Marcelo;35;Independiente
Alejandro;65;Racing
Martín;33;Estudiantes
Alejandro;47;Huracán
Daniel;53;Gimnasia LP
Luis;39;Independiente
Agustín;18;Newells
Fernando;56;Gimnasia LP
Juan;49;Rosario Central
Alejandro;40;Estudiantes
Luis;69;Rosario Central
Mariano;39;Boca
Luis;56;Boca
Agustín;40;Boca
Alejandro;24;Estudiantes
Daniel;33;Gimnasia LP
Luis;59;River
Yago;67;Independiente
Fernando;67;Gimnasia LP
Santiago;66;Velez
Yago;70;Velez
Juan;28;Gimnasia LP
Juan;50;River
Matías;59;Newells
Santiago;66;Estudiantes
Agustín;62;San Lorenzo
Fernando;34;River
Fernando;28;Gimnasia LP
Martín;50;San Lorenzo
Nicolás;24;Huracán
Federico;59;Boca
Juan;65;Racing
Martín;53;Independiente
Luis;47;Boca
Matías;46;River
Alejandro;55;Huracán
Santiago;44;Gimnasia LP
Juan;67;Huracán
Mauro;42;Huracán
Yago;70;Gimnasia LP
Adrián;68;Huracán
Juan;30;San Lorenzo
Anibal;70;Gimnasia LP
Alejandro;59;Huracán
Alejo;43;Huracán
Daniel;55;San Lorenzo
Alejandro;40;Velez
Mauro;18;Gimnasia LP
Martín;27;Gimnasia LP
Mauro;44;Racing
Federico;65;River
Javier;22;Estudiantes
Daniel;50;Independiente
Daniel;33;Gimnasia LP
Mauro;49;Estudiantes
Alejandro;55;Estudiantes
Agustín;27;Estudiantes
Enrique;69;Huracán
Agustín;32;Racing
Juan;22;Racing
Adrián;31;Velez
Adrián;41;Boca
Santiago;60;Boca
Fernando;50;Newells
Mauro;21;Rosario Central
Alejo;35;Boca
Yago;52;Estudiantes
Nicolás;22;Huracán
Adrián;18;River
Javier;59;Racing
Matías;68;Huracán
Martín;66;Racing
Luis;33;River
Santiago;31;Velez
Fernando;58;San Lorenzo
Mariano;19;Independiente
Santiago;35;Gimnasia LP
Matías;34;Estudiantes
Javier;57;Huracán
Yago;47;Gimnasia LP
Luis;30;Independiente
Yago;55;Boca
Agustín;64;Racing
Federico;59;Independiente
Daniel;33;Velez
Matías;62;Estudiantes
Federico;23;Newells
Marcelo;37;River
Enrique;70;River
Santiago;66;Newells
Adrián;48;Velez
Agustín;28;River
Agustín;26;Velez
Fernando;25;Rosario Central
Agustín;38;Racing
Matías;38;Huracán
Javier;33;Independiente
Martín;21;Independiente
Marcelo;33;Huracán
Mariano;44;Boca
